,ko_id,gene_name,kegg_organism_code,uniprot_id,organisms_list
0,K01623,dre:321664,dre,Q8JH71,target_eukaryotes.csv
0,K01623,amex:103030129,amex,A0A8B9JT73,target_eukaryotes.csv
0,K01623,amex:103024532,amex,A0A8B9K8X4,target_eukaryotes.csv
0,K01623,amex:103040804,amex,A0A3B1JHB4,target_eukaryotes.csv
0,K01623,tru:101070601,tru,A0A674MBW3,target_eukaryotes.csv
0,K01623,ola:100049249,ola,A0A3P9HYH7,target_eukaryotes.csv
0,K01623,ola:100049273,ola,A0A3P9M9E4,target_eukaryotes.csv
0,K01623,ola:100049250,ola,A0A3B3I8F0,target_eukaryotes.csv
0,K01623,pret:103471295,pret,A3RH21,target_eukaryotes.csv
0,K01623,pret:103461260,pret,A0A3P9NA02,target_eukaryotes.csv
0,K01623,pret:103475487,pret,A0A3P9PSM1,target_eukaryotes.csv
0,K01623,pret:103481404,pret,A0A3P9QJ49,target_eukaryotes.csv
0,K01623,nfu:107375611,nfu,A0A1A7Z9I9,target_eukaryotes.csv
0,K01623,nfu:107379976,nfu,A0A1A8AG35,target_eukaryotes.csv
0,K01623,nfu:107387003,nfu,A0A1A7ZB84,target_eukaryotes.csv
0,K01623,nfu:107387972,nfu,A0A1A8V9F1,target_eukaryotes.csv
0,K01623,bfo:118425659,bfo,A0A9J7LXF3,target_eukaryotes.csv
0,K01623,spu:548623,spu,A0A7M6UV80,target_eukaryotes.csv
0,K01623,dme:Dmel_CG6058,dme,P07764,target_eukaryotes.csv
0,K01623,dme:Dmel_CG5432,dme,Q9VBF5,target_eukaryotes.csv
0,K01623,tca:103313429,tca,D2A6E8,target_eukaryotes.csv
0,K01623,dpx:DAPPUDRAFT_188180,dpx,E9GJ13,target_eukaryotes.csv
0,K01623,cel:CELE_F01F1.12,cel,P46563,target_eukaryotes.csv
0,K01623,cel:CELE_T05D4.1,cel,P54216,target_eukaryotes.csv
0,K01623,nve:5509197,nve,A7SF13,target_eukaryotes.csv
0,K01623,hmg:100206076,hmg,T2MHF6,target_eukaryotes.csv
0,K01623,tad:TRIADDRAFT_38271,tad,B3S803,target_eukaryotes.csv
0,K01623,aqu:100640992,aqu,A0A1X7V916,target_eukaryotes.csv
0,K01623,aqu:100631718,aqu,A0A1X7SZF7,target_eukaryotes.csv
0,K01623,ath:AT2G01140,ath,Q9ZU52,target_eukaryotes.csv
0,K01623,ath:AT2G21330,ath,Q9SJU4,target_eukaryotes.csv
0,K01623,ath:AT2G36460,ath,Q9SJQ9,target_eukaryotes.csv
0,K01623,ath:AT3G52930,ath,Q9LF98,target_eukaryotes.csv
0,K01623,ath:AT4G26520,ath,P22197,target_eukaryotes.csv
0,K01623,ath:AT4G26530,ath,O65581,target_eukaryotes.csv
0,K01623,ath:AT4G38970,ath,Q944G9,target_eukaryotes.csv
0,K01623,ath:AT5G03690,ath,F4KGQ0,target_eukaryotes.csv
0,K01623,mtr:11445395,mtr,G7JJV9,target_eukaryotes.csv
0,K01623,mtr:11433706,mtr,G7K4T4,target_eukaryotes.csv
0,K01623,mtr:25494828,mtr,I3SU63,target_eukaryotes.csv
0,K01623,mtr:25492390,mtr,A0A072UJW7,target_eukaryotes.csv
0,K01623,mtr:25483885,mtr,A0A072VVG3,target_eukaryotes.csv
0,K01623,mtr:25485453,mtr,A0A072VQ58,target_eukaryotes.csv
0,K01623,osa:107277365,osa,Q10A30,target_eukaryotes.csv
0,K01623,osa:4325027,osa,Q5N725,target_eukaryotes.csv
0,K01623,osa:4349897,osa,Q40677,target_eukaryotes.csv
0,K01623,osa:4338737,osa,P17784,target_eukaryotes.csv
0,K01623,osa:4341496,osa,Q69V57,target_eukaryotes.csv
0,K01623,osa:4326074,osa,A0A9K3Y7F8,target_eukaryotes.csv
0,K01623,osa:4344545,osa,A3BP52,target_eukaryotes.csv
0,K01623,bdi:100832935,bdi,I1GXE4,target_eukaryotes.csv
0,K01623,bdi:100825584,bdi,I1HUD0,target_eukaryotes.csv
0,K01623,bdi:100834905,bdi,I1HBE9,target_eukaryotes.csv
0,K01623,bdi:100836194,bdi,I1IN47,target_eukaryotes.csv
0,K01623,zma:542261,zma,P08440,target_eukaryotes.csv
0,K01623,zma:100272845,zma,B4FR47,target_eukaryotes.csv
0,K01623,zma:100272913,zma,B4FWP0,target_eukaryotes.csv
0,K01623,zma:100273196,zma,B4FTI5,target_eukaryotes.csv
0,K01623,zma:100286050,zma,B6UDN1,target_eukaryotes.csv
0,K01623,zma:100502020,zma,K7UY19,target_eukaryotes.csv
0,K01623,smo:SELMODRAFT_231316,smo,D8RE94,target_eukaryotes.csv
0,K01623,smo:SELMODRAFT_267384,smo,D8RHM0,target_eukaryotes.csv
0,K01623,smo:SELMODRAFT_227983,smo,D8RHD1,target_eukaryotes.csv
0,K01623,smo:SELMODRAFT_176914,smo,D8S4U1,target_eukaryotes.csv
0,K01623,smo:SELMODRAFT_425653,smo,D8STT7,target_eukaryotes.csv
0,K01623,cre:CHLRE_01g006950v5,cre,A8JCY4,target_eukaryotes.csv
0,K01623,cre:CHLRE_05g234550v5,cre,Q42690,target_eukaryotes.csv
0,K01623,cre:CHLRE_02g093450v5,cre,A8I9H5,target_eukaryotes.csv
0,K01623,ddi:DDB_G0274375,ddi,Q86A67,target_eukaryotes.csv
0,K01623,tet:TTHERM_00487090,tet,I7M007,target_eukaryotes.csv
0,K01623,tps:THAPSDRAFT_11761,tps,B8CFH1,target_eukaryotes.csv
0,K01623,ehx:EMIHUDRAFT_56895,ehx,R1DGP0,target_eukaryotes.csv
0,K01623,ehx:EMIHUDRAFT_463183,ehx,R1F3G8,target_eukaryotes.csv
0,K01623,ehx:EMIHUDRAFT_632013,ehx,R1E7N7,target_eukaryotes.csv
0,K01623,ehx:EMIHUDRAFT_308857,ehx,R1CXH4,target_eukaryotes.csv
0,K01623,ehx:EMIHUDRAFT_121249,ehx,R1CW99,target_eukaryotes.csv
0,K01623,ehx:EMIHUDRAFT_453502,ehx,R1DB83,target_eukaryotes.csv
0,K01623,ngr:NAEGRDRAFT_56383,ngr,D2W141,target_eukaryotes.csv
